TransactionID,Date,CustomerID,ProductCategory,ProductName,Quantity,UnitPrice,Discount,TotalAmount,PaymentMethod,Region,Channel
TX-10215,2026-01-07,CUST-0013,Fashion,Hijab Voal Square,5,45000,0,225000,Credit Card,Jabodetabek,Online
TX-10216,2026-01-07,CUST-0281,Groceries,Sirup Cocopandan,3,22000,0,66000,ShopeePay,Jawa Tengah,Online
TX-10217,2026-01-07,CUST-0587,Groceries,Susu UHT Cokelat 1L,3,18500,0,55500,OVO,Jabodetabek,Online
TX-10218,2026-01-07,CUST-0285,Groceries,Sirup Cocopandan,2,22000,0,44000,GoPay,Jabodetabek,Offline
TX-10219,2026-01-07,CUST-0757,Groceries,Indomie Goreng 1 Dus,2,115000,0,230000,Cash,Jabodetabek,Offline
TX-10220,2026-01-07,CUST-0883,Groceries,Minyak Goreng 2L,1,38000,0,38000,OVO,Jawa Tengah,Offline
TX-10221,2026-01-07,CUST-0393,Groceries,Indomie Goreng 1 Dus,3,115000,0,345000,Cash,Jabodetabek,Offline
TX-10222,2026-01-07,CUST-0774,Home Living,Sprei Microfiber King,1,145000,0,145000,Transfer BCA,Jawa Barat,Offline
TX-10223,2026-01-07,CUST-0240,Fashion,Celana Chino Slimfit,2,195000,0,390000,Cash,Jawa Barat,Offline
TX-10224,2026-01-07,CUST-0392,Electronics,"Smart TV Xiaomi 32""",3,1990000,0,5970000,Cash,Jabodetabek,Offline
TX-10225,2026-01-07,CUST-0626,Home Living,Rak Sepatu Minimalis,2,125000,0,250000,ShopeePay,Jawa Tengah,Online
TX-10226,2026-01-07,CUST-0692,Electronics,"Smart TV Xiaomi 32""",1,1990000,0,1990000,Cash,Jawa Timur,Offline
TX-10227,2026-01-07,CUST-0010,Home Living,Sprei Microfiber King,5,145000,2000,723000,ShopeePay,Jawa Timur,Online
TX-10228,2026-01-07,CUST-0048,Groceries,Minyak Goreng 2L,1,38000,0,38000,Credit Card,Jawa Timur,Offline
TX-10229,2026-01-07,CUST-0726,Home Living,Sprei Microfiber King,3,145000,10000,425000,Transfer BCA,Jawa Tengah,Offline
TX-10230,2026-01-07,CUST-0189,Electronics,Rice Cooker Yong Ma,2,650000,0,1300000,Transfer BCA,Sulawesi,Offline
TX-10231,2026-01-07,CUST-0690,Electronics,Rice Cooker Yong Ma,2,650000,2000,1298000,OVO,Jabodetabek,Online
TX-10232,2026-01-07,CUST-0265,Home Living,Rak Sepatu Minimalis,1,125000,0,125000,GoPay,Jawa Barat,Offline
TX-10233,2026-01-07,CUST-0809,Groceries,Sirup Cocopandan,5,22000,10000,100000,Cash,Jabodetabek,Offline
TX-10234,2026-01-07,CUST-0123,Fashion,Gamis Muslimah Premium,2,350000,5000,695000,Transfer BCA,Jabodetabek,Offline
TX-10235,2026-01-07,CUST-0273,Groceries,Susu UHT Cokelat 1L,2,18500,0,37000,Cash,Jawa Barat,Offline
TX-10236,2026-01-07,CUST-0865,Electronics,Blender Miyako,3,280000,5000,835000,Cash,Sulawesi,Offline
TX-10237,2026-01-07,CUST-0958,Home Living,Rak Sepatu Minimalis,3,125000,0,375000,GoPay,Jabodetabek,Offline
TX-10238,2026-01-07,CUST-0556,Groceries,Indomie Goreng 1 Dus,2,115000,0,230000,OVO,Jabodetabek,Online
TX-10239,2026-01-08,CUST-0628,Home Living,Rak Sepatu Minimalis,5,125000,10000,615000,GoPay,Jabodetabek,Online
TX-10240,2026-01-08,CUST-0989,Groceries,Indomie Goreng 1 Dus,1,115000,0,115000,Credit Card,Jawa Timur,Offline
TX-10241,2026-01-08,CUST-0990,Home Living,Sprei Microfiber King,2,145000,10000,280000,Transfer BCA,Jabodetabek,Online
TX-10242,2026-01-08,CUST-0470,Home Living,Wajan Teflon Anti Lengket,3,185000,0,555000,GoPay,Sulawesi,Online
TX-10243,2026-01-08,CUST-0483,Home Living,Sprei Microfiber King,1,145000,0,145000,GoPay,Jabodetabek,Online
TX-10244,2026-01-08,CUST-0173,Fashion,Kemeja Batik Pria,3,180000,2000,538000,GoPay,Jabodetabek,Offline
TX-10245,2026-01-08,CUST-0323,Fashion,Celana Chino Slimfit,4,195000,10000,770000,Transfer BCA,Jawa Barat,Online
TX-10246,2026-01-08,CUST-0783,Groceries,Kopi Susu Aren 1L,2,65000,5000,125000,GoPay,Jabodetabek,Offline
TX-10247,2026-01-08,CUST-0450,Groceries,Sirup Cocopandan,1,22000,6600,15400,Cash,Jawa Barat,Offline
TX-10248,2026-01-08,CUST-0007,Groceries,Minyak Goreng 2L,3,38000,0,114000,Transfer BCA,Sumatera,Offline
TX-10249,2026-01-08,CUST-0709,Groceries,Kopi Susu Aren 1L,3,65000,0,195000,GoPay,Jawa Barat,Online
TX-10250,2026-01-08,CUST-0611,Groceries,Indomie Goreng 1 Dus,3,115000,0,345000,Cash,Jawa Barat,Offline
TX-10251,2026-01-08,CUST-0379,Groceries,Sirup Cocopandan,1,22000,0,22000,GoPay,Sumatera,Offline
TX-10252,2026-01-08,CUST-0642,Electronics,Rice Cooker Yong Ma,1,650000,2000,648000,Cash,Jawa Timur,Offline
TX-10253,2026-01-08,CUST-0075,Groceries,Susu UHT Cokelat 1L,2,18500,5000,32000,OVO,Jabodetabek,Offline
TX-10254,2026-01-08,CUST-0081,Home Living,Wajan Teflon Anti Lengket,1,185000,0,185000,Transfer BCA,Jawa Barat,Online
TX-10255,2026-01-08,CUST-0607,Fashion,Celana Chino Slimfit,1,195000,0,195000,GoPay,Sumatera,Online
TX-10256,2026-01-08,CUST-0381,Electronics,Kipas Angin Cosmos,2,320000,0,640000,Cash,Jabodetabek,Offline
TX-10257,2026-01-08,CUST-0222,Home Living,Bantal Kepala Serat Silikon,1,60000,0,60000,GoPay,Jabodetabek,Offline
TX-10258,2026-01-08,CUST-0208,Groceries,Minyak Goreng 2L,3,38000,0,114000,OVO,Jabodetabek,Online
TX-10259,2026-01-08,CUST-0779,Groceries,Susu UHT Cokelat 1L,3,18500,10000,45500,GoPay,Sulawesi,Offline
TX-10260,2026-01-08,CUST-0236,Groceries,Sirup Cocopandan,2,22000,0,44000,Cash,Jabodetabek,Offline
TX-10261,2026-01-08,CUST-0698,Electronics,Kipas Angin Cosmos,1,320000,0,320000,GoPay,Jawa Barat,Offline
TX-10262,2026-01-08,CUST-0962,Home Living,Bantal Kepala Serat Silikon,1,60000,5000,55000,Cash,Jawa Timur,Offline
TX-10263,2026-01-08,CUST-0176,Fashion,Kemeja Batik Pria,1,180000,0,180000,Transfer BCA,Jabodetabek,Offline
TX-10264,2026-01-08,CUST-0467,Groceries,Minyak Goreng 2L,1,38000,0,38000,Transfer BCA,Jabodetabek,Offline
TX-10265,2026-01-08,CUST-0025,Home Living,Bantal Kepala Serat Silikon,1,60000,0,60000,Cash,Jabodetabek,Offline
TX-10266,2026-01-08,CUST-0649,Groceries,Beras Premium 5kg,1,74000,0,74000,Cash,Jawa Timur,Offline
TX-10267,2026-01-08,CUST-0715,Home Living,Wajan Teflon Anti Lengket,3,185000,5000,550000,Transfer BCA,Jawa Timur,Online
TX-10268,2026-01-08,CUST-0910,Groceries,Indomie Goreng 1 Dus,2,115000,0,230000,ShopeePay,Jabodetabek,Online
TX-10269,2026-01-08,CUST-0575,Electronics,Kipas Angin Cosmos,1,320000,0,320000,OVO,Jabodetabek,Online
TX-10270,2026-01-09,CUST-0720,Groceries,Beras Premium 5kg,1,74000,0,74000,Cash,Sumatera,Offline
TX-10271,2026-01-09,CUST-0613,Groceries,Indomie Goreng 1 Dus,2,115000,0,230000,Transfer BCA,Jawa Barat,Offline
TX-10272,2026-01-09,CUST-0377,Electronics,Blender Miyako,1,280000,0,280000,Transfer BCA,Jawa Barat,Online
TX-10273,2026-01-09,CUST-0142,Groceries,Susu UHT Cokelat 1L,2,18500,0,37000,GoPay,Jawa Barat,Offline
TX-10274,2026-01-09,CUST-0301,Fashion,Hijab Voal Square,1,45000,0,45000,Cash,Jabodetabek,Offline
TX-10275,2026-01-09,CUST-0033,Home Living,Wajan Teflon Anti Lengket,3,185000,0,555000,ShopeePay,Jabodetabek,Online
TX-10276,2026-01-09,CUST-0989,Electronics,"Smart TV Xiaomi 32""",3,1990000,0,5970000,ShopeePay,Jabodetabek,Online
TX-10277,2026-01-09,CUST-0412,Groceries,Susu UHT Cokelat 1L,4,18500,0,74000,OVO,Jabodetabek,Online
TX-10278,2026-01-09,CUST-0266,Electronics,Rice Cooker Yong Ma,1,650000,0,650000,GoPay,Sumatera,Offline
TX-10279,2026-01-09,CUST-0381,Groceries,Susu UHT Cokelat 1L,3,18500,5000,50500,ShopeePay,Jabodetabek,Online
TX-10280,2026-01-09,CUST-0353,Groceries,Indomie Goreng 1 Dus,3,115000,0,345000,GoPay,Jawa Barat,Online
TX-10281,2026-01-09,CUST-0787,Groceries,Indomie Goreng 1 Dus,2,115000,10000,220000,GoPay,Jawa Barat,Offline
TX-10282,2026-01-09,CUST-0448,Home Living,Wajan Teflon Anti Lengket,3,185000,0,555000,GoPay,Sulawesi,Online
TX-10283,2026-01-09,CUST-0042,Groceries,Sirup Cocopandan,1,22000,0,22000,Cash,Jabodetabek,Offline
TX-10284,2026-01-09,CUST-0087,Electronics,Kipas Angin Cosmos,3,320000,0,960000,GoPay,Jawa Tengah,Online
TX-10285,2026-01-09,CUST-0694,Electronics,Blender Miyako,3,280000,0,840000,GoPay,Jawa Barat,Offline
TX-10286,2026-01-09,CUST-0596,Fashion,Celana Chino Slimfit,2,195000,0,390000,GoPay,Jabodetabek,Online
TX-10287,2026-01-09,CUST-0575,Groceries,Beras Premium 5kg,2,74000,0,148000,Cash,Jabodetabek,Offline
TX-10288,2026-01-09,CUST-0920,Fashion,Celana Chino Slimfit,1,195000,0,195000,GoPay,Jawa Barat,Online
TX-10289,2026-01-09,CUST-0538,Home Living,Sprei Microfiber King,3,145000,0,435000,Transfer BCA,Jabodetabek,Offline
TX-10290,2026-01-09,CUST-0570,Fashion,Hijab Voal Square,1,45000,5000,40000,Transfer BCA,Jabodetabek,Offline
TX-10291,2026-01-09,CUST-0982,Groceries,Sirup Cocopandan,3,22000,0,66000,GoPay,Jabodetabek,Online
TX-10292,2026-01-09,CUST-0855,Electronics,Blender Miyako,3,280000,0,840000,Transfer BCA,Jabodetabek,Online
TX-10293,2026-01-09,CUST-0030,Groceries,Susu UHT Cokelat 1L,2,18500,0,37000,GoPay,Jabodetabek,Offline
TX-10294,2026-01-09,CUST-0890,Groceries,Beras Premium 5kg,2,74000,0,148000,ShopeePay,Jawa Tengah,Online
TX-10295,2026-01-09,CUST-0411,Groceries,Minyak Goreng 2L,1,38000,0,38000,GoPay,Sumatera,Online
TX-10296,2026-01-09,CUST-0678,Electronics,Rice Cooker Yong Ma,1,650000,0,650000,GoPay,Jawa Barat,Offline
TX-10297,2026-01-09,CUST-0188,Electronics,"Smart TV Xiaomi 32""",1,1990000,0,1990000,GoPay,Sumatera,Offline
TX-10298,2026-01-09,CUST-0597,Groceries,Sirup Cocopandan,4,22000,0,88000,Cash,Jabodetabek,Offline
TX-10299,2026-01-09,CUST-0349,Home Living,Wajan Teflon Anti Lengket,1,185000,10000,175000,Transfer BCA,Jabodetabek,Online
TX-10300,2026-01-09,CUST-0852,Home Living,Sprei Microfiber King,2,145000,0,290000,Transfer BCA,Jabodetabek,Offline
TX-10301,2026-01-09,CUST-0320,Electronics,Kipas Angin Cosmos,2,320000,0,640000,Cash,Jawa Barat,Offline
TX-10302,2026-01-09,CUST-0030,Electronics,Blender Miyako,1,280000,10000,270000,GoPay,Jabodetabek,Online
TX-10303,2026-01-09,CUST-0143,Fashion,Kaos Polos Cotton,2,85000,5000,165000,GoPay,Jawa Tengah,Online
TX-10304,2026-01-09,CUST-0526,Fashion,Celana Chino Slimfit,1,195000,0,195000,GoPay,Jabodetabek,Online
TX-10305,2026-01-09,CUST-0200,Home Living,Wajan Teflon Anti Lengket,3,185000,0,555000,GoPay,Jabodetabek,Online
TX-10306,2026-01-09,CUST-0965,Groceries,Sirup Cocopandan,2,22000,0,44000,GoPay,Sumatera,Offline
TX-10307,2026-01-09,CUST-0070,Groceries,Sirup Cocopandan,1,22000,0,22000,Cash,Jawa Timur,Offline
TX-10308,2026-01-09,CUST-0005,Home Living,Sprei Microfiber King,1,145000,0,145000,GoPay,Sumatera,Offline
TX-10309,2026-01-09,CUST-0182,Groceries,Susu UHT Cokelat 1L,5,18500,0,92500,OVO,Jawa Barat,Offline
TX-10310,2026-01-09,CUST-0749,Groceries,Kopi Susu Aren 1L,5,65000,0,325000,Cash,Jawa Timur,Offline
TX-10311,2026-01-09,CUST-0194,Fashion,Celana Chino Slimfit,3,195000,0,585000,Cash,Jawa Timur,Offline
TX-10312,2026-01-09,CUST-0876,Fashion,Kaos Polos Cotton,2,85000,0,170000,ShopeePay,Jabodetabek,Online
TX-10313,2026-01-10,CUST-0870,Electronics,Blender Miyako,1,280000,5000,275000,OVO,Jawa Timur,Offline
TX-10314,2026-01-10,CUST-0173,Groceries,Kopi Susu Aren 1L,2,65000,5000,125000,OVO,Jabodetabek,Offline
TX-10315,2026-01-10,CUST-0969,Fashion,Celana Chino Slimfit,2,195000,0,390000,Cash,Jawa Barat,Offline
TX-10316,2026-01-10,CUST-0739,Groceries,Susu UHT Cokelat 1L,5,18500,0,92500,GoPay,Jawa Barat,Online
TX-10317,2026-01-10,CUST-0118,Fashion,Kaos Polos Cotton,1,85000,0,85000,ShopeePay,Jawa Timur,Online
TX-10318,2026-01-10,CUST-0142,Electronics,"Smart TV Xiaomi 32""",5,1990000,0,9950000,Cash,Jabodetabek,Offline
TX-10319,2026-01-10,CUST-0557,Home Living,Sprei Microfiber King,1,145000,0,145000,OVO,Sumatera,Online
TX-10320,2026-01-10,CUST-0454,Fashion,Kaos Polos Cotton,1,85000,0,85000,ShopeePay,Sumatera,Online
TX-10321,2026-01-10,CUST-0138,Groceries,Indomie Goreng 1 Dus,2,115000,0,230000,GoPay,Jawa Barat,Offline
TX-10322,2026-01-10,CUST-0482,Fashion,Kemeja Batik Pria,3,180000,5000,535000,GoPay,Jawa Barat,Offline
TX-10323,2026-01-10,CUST-0441,Groceries,Minyak Goreng 2L,3,38000,5000,109000,Cash,Jabodetabek,Offline
TX-10324,2026-01-10,CUST-0350,Fashion,Celana Chino Slimfit,2,195000,0,390000,GoPay,Jabodetabek,Online
TX-10325,2026-01-10,CUST-0511,Fashion,Kaos Polos Cotton,2,85000,2000,168000,OVO,Jabodetabek,Online
TX-10326,2026-01-10,CUST-0582,Fashion,Celana Chino Slimfit,2,195000,5000,385000,Cash,Jawa Barat,Offline
TX-10327,2026-01-10,CUST-0962,Groceries,Indomie Goreng 1 Dus,1,115000,0,115000,Transfer BCA,Jabodetabek,Offline
TX-10328,2026-01-10,CUST-0171,Electronics,Rice Cooker Yong Ma,2,650000,10000,1290000,Transfer BCA,Sumatera,Offline
TX-10329,2026-01-10,CUST-0295,Groceries,Susu UHT Cokelat 1L,3,18500,0,55500,Cash,Jabodetabek,Offline
TX-10330,2026-01-10,CUST-0098,Fashion,Gamis Muslimah Premium,1,350000,0,350000,Cash,Jawa Barat,Offline
TX-10331,2026-01-10,CUST-0474,Fashion,Gamis Muslimah Premium,5,350000,0,1750000,Cash,Jabodetabek,Offline
TX-10332,2026-01-10,CUST-0688,Electronics,Kipas Angin Cosmos,1,320000,0,320000,OVO,Jawa Barat,Online
TX-10333,2026-01-10,CUST-0844,Electronics,Air Fryer Philips,2,1200000,0,2400000,OVO,Jawa Barat,Offline
TX-10334,2026-01-10,CUST-0580,Electronics,Blender Miyako,3,280000,5000,835000,ShopeePay,Jabodetabek,Online
TX-10335,2026-01-10,CUST-0714,Fashion,Kaos Polos Cotton,3,85000,5000,250000,GoPay,Jabodetabek,Online
TX-10336,2026-01-10,CUST-0242,Fashion,Kaos Polos Cotton,1,85000,2000,83000,OVO,Jawa Tengah,Online
TX-10337,2026-01-10,CUST-0433,Electronics,Blender Miyako,1,280000,2000,278000,Cash,Jabodetabek,Offline
TX-10338,2026-01-10,CUST-0660,Home Living,Bantal Kepala Serat Silikon,1,60000,2000,58000,GoPay,Jabodetabek,Online
TX-10339,2026-01-10,CUST-0919,Fashion,Kaos Polos Cotton,5,85000,0,425000,GoPay,Jawa Timur,Online
TX-10340,2026-01-10,CUST-0956,Groceries,Beras Premium 5kg,3,74000,0,222000,Transfer BCA,Sulawesi,Online
TX-10341,2026-01-11,CUST-0792,Home Living,Rak Sepatu Minimalis,3,125000,0,375000,Transfer BCA,Jawa Tengah,Offline
TX-10342,2026-01-11,CUST-0182,Groceries,Susu UHT Cokelat 1L,5,18500,0,92500,OVO,Sumatera,Online
TX-10343,2026-01-11,CUST-0116,Groceries,Indomie Goreng 1 Dus,2,115000,0,230000,Transfer BCA,Kalimantan,Offline
TX-10344,2026-01-11,CUST-0603,Home Living,Sprei Microfiber King,3,145000,0,435000,GoPay,Jawa Barat,Offline
TX-10345,2026-01-11,CUST-0708,Home Living,Wajan Teflon Anti Lengket,2,185000,0,370000,Cash,Jabodetabek,Offline
TX-10346,2026-01-11,CUST-0125,Fashion,Kemeja Batik Pria,2,180000,0,360000,Credit Card,Sumatera,Online
TX-10347,2026-01-11,CUST-0162,Home Living,Wajan Teflon Anti Lengket,2,185000,2000,368000,Transfer BCA,Sulawesi,Offline
TX-10348,2026-01-11,CUST-0417,Electronics,Rice Cooker Yong Ma,1,650000,0,650000,Cash,Sulawesi,Offline
TX-10349,2026-01-11,CUST-0735,Fashion,Kaos Polos Cotton,1,85000,0,85000,ShopeePay,Jawa Barat,Online
TX-10350,2026-01-11,CUST-0756,Groceries,Beras Premium 5kg,1,74000,0,74000,OVO,Jawa Timur,Online
TX-10351,2026-01-11,CUST-0004,Fashion,Gamis Muslimah Premium,4,350000,0,1400000,ShopeePay,Jabodetabek,Online
TX-10352,2026-01-11,CUST-0665,Electronics,"Smart TV Xiaomi 32""",3,1990000,0,5970000,Transfer BCA,Sulawesi,Offline
TX-10353,2026-01-11,CUST-0292,Electronics,Rice Cooker Yong Ma,4,650000,5000,2595000,OVO,Jabodetabek,Online
TX-10354,2026-01-11,CUST-0585,Groceries,Minyak Goreng 2L,3,38000,0,114000,Credit Card,Jawa Barat,Offline
TX-10355,2026-01-11,CUST-0283,Groceries,Sirup Cocopandan,5,22000,0,110000,Cash,Jabodetabek,Offline
TX-10356,2026-01-11,CUST-0015,Electronics,Air Fryer Philips,2,1200000,0,2400000,GoPay,Jawa Barat,Online
TX-10357,2026-01-11,CUST-0833,Electronics,Rice Cooker Yong Ma,3,650000,0,1950000,GoPay,Jabodetabek,Offline
TX-10358,2026-01-11,CUST-0290,Electronics,Kipas Angin Cosmos,2,320000,2000,638000,Cash,Jabodetabek,Offline
TX-10359,2026-01-11,CUST-0255,Fashion,Celana Chino Slimfit,1,195000,2000,193000,Cash,Sumatera,Offline
TX-10360,2026-01-11,CUST-0625,Electronics,"Smart TV Xiaomi 32""",2,1990000,10000,3970000,GoPay,Jabodetabek,Online
TX-10361,2026-01-11,CUST-0621,Home Living,Sprei Microfiber King,2,145000,0,290000,OVO,Jawa Barat,Online
TX-10362,2026-01-11,CUST-0941,Groceries,Kopi Susu Aren 1L,2,65000,5000,125000,Cash,Sulawesi,Offline
TX-10363,2026-01-11,CUST-0891,Fashion,Gamis Muslimah Premium,1,350000,0,350000,Credit Card,Kalimantan,Offline
TX-10364,2026-01-11,CUST-0596,Home Living,Rak Sepatu Minimalis,2,125000,0,250000,GoPay,Jawa Tengah,Online
TX-10365,2026-01-11,CUST-0324,Electronics,Air Fryer Philips,3,1200000,0,3600000,Cash,Sulawesi,Offline
TX-10366,2026-01-11,CUST-0085,Groceries,Minyak Goreng 2L,2,38000,0,76000,Credit Card,Jawa Timur,Offline
TX-10367,2026-01-11,CUST-0042,Fashion,Hijab Voal Square,2,45000,0,90000,Cash,Jabodetabek,Offline
TX-10368,2026-01-11,CUST-0324,Home Living,Wajan Teflon Anti Lengket,3,185000,0,555000,GoPay,Jawa Tengah,Offline
TX-10369,2026-01-11,CUST-0004,Fashion,Hijab Voal Square,3,45000,0,135000,GoPay,Jabodetabek,Offline
TX-10370,2026-01-11,CUST-0027,Groceries,Beras Premium 5kg,1,74000,0,74000,Transfer BCA,Jawa Barat,Offline
TX-10371,2026-01-11,CUST-0144,Fashion,Celana Chino Slimfit,2,195000,0,390000,Cash,Jabodetabek,Offline
TX-10372,2026-01-11,CUST-0738,Groceries,Beras Premium 5kg,3,74000,0,222000,Transfer BCA,Jawa Tengah,Online
TX-10373,2026-01-12,CUST-0087,Electronics,"Smart TV Xiaomi 32""",5,1990000,5000,9945000,Transfer BCA,Jabodetabek,Offline
TX-10374,2026-01-12,CUST-0331,Groceries,Indomie Goreng 1 Dus,2,115000,0,230000,GoPay,Sulawesi,Online
TX-10375,2026-01-12,CUST-0754,Home Living,Rak Sepatu Minimalis,3,125000,0,375000,OVO,Jabodetabek,Online
TX-10376,2026-01-12,CUST-0726,Home Living,Bantal Kepala Serat Silikon,2,60000,0,120000,Transfer BCA,Jabodetabek,Offline
TX-10377,2026-01-12,CUST-0445,Electronics,Blender Miyako,1,280000,0,280000,GoPay,Kalimantan,Offline
TX-10378,2026-01-12,CUST-0954,Fashion,Hijab Voal Square,1,45000,0,45000,Cash,Jabodetabek,Offline
TX-10379,2026-01-12,CUST-0213,Electronics,Rice Cooker Yong Ma,1,650000,0,650000,GoPay,Jabodetabek,Online
TX-10380,2026-01-12,CUST-0185,Fashion,Celana Chino Slimfit,1,195000,0,195000,Cash,Jawa Timur,Offline
TX-10381,2026-01-12,CUST-0788,Fashion,Kaos Polos Cotton,3,85000,0,255000,OVO,Jabodetabek,Online
TX-10382,2026-01-12,CUST-0468,Groceries,Beras Premium 5kg,5,74000,0,370000,Cash,Jabodetabek,Offline
TX-10383,2026-01-12,CUST-0830,Groceries,Kopi Susu Aren 1L,1,65000,0,65000,Cash,Jawa Barat,Offline
TX-10384,2026-01-12,CUST-0006,Fashion,Kaos Polos Cotton,1,85000,0,85000,GoPay,Jawa Barat,Offline
TX-10385,2026-01-12,CUST-0744,Fashion,Hijab Voal Square,3,45000,0,135000,Cash,Jawa Timur,Offline
TX-10386,2026-01-12,CUST-0205,Groceries,Kopi Susu Aren 1L,2,65000,0,130000,GoPay,Jawa Timur,Online
TX-10387,2026-01-12,CUST-0149,Electronics,Air Fryer Philips,3,1200000,5000,3595000,Cash,Jabodetabek,Offline
TX-10388,2026-01-12,CUST-0757,Electronics,Air Fryer Philips,2,1200000,5000,2395000,ShopeePay,Jawa Barat,Online
TX-10389,2026-01-12,CUST-0053,Groceries,Minyak Goreng 2L,3,38000,0,114000,Cash,Jabodetabek,Offline
TX-10390,2026-01-12,CUST-0749,Fashion,Gamis Muslimah Premium,2,350000,0,700000,GoPay,Jawa Barat,Offline
TX-10391,2026-01-12,CUST-0837,Home Living,Wajan Teflon Anti Lengket,3,185000,2000,553000,GoPay,Jabodetabek,Online
TX-10392,2026-01-12,CUST-0428,Home Living,Sprei Microfiber King,2,145000,0,290000,Cash,Jawa Timur,Offline
TX-10393,2026-01-12,CUST-0308,Fashion,Celana Chino Slimfit,1,195000,0,195000,Transfer BCA,Jawa Barat,Offline
TX-10394,2026-01-12,CUST-0733,Electronics,Kipas Angin Cosmos,2,320000,0,640000,Transfer BCA,Jabodetabek,Offline
TX-10395,2026-01-12,CUST-0369,Electronics,Kipas Angin Cosmos,3,320000,10000,950000,Cash,Jawa Timur,Offline
TX-10396,2026-01-12,CUST-0809,Groceries,Indomie Goreng 1 Dus,5,115000,0,575000,GoPay,Jabodetabek,Online
TX-10397,2026-01-12,CUST-0366,Electronics,Kipas Angin Cosmos,3,320000,2000,958000,GoPay,Jabodetabek,Online
TX-10398,2026-01-12,CUST-0499,Groceries,Susu UHT Cokelat 1L,2,18500,0,37000,Transfer BCA,Jawa Tengah,Offline
TX-10399,2026-01-12,CUST-0895,Fashion,Kaos Polos Cotton,3,85000,5000,250000,OVO,Jawa Tengah,Offline
TX-10400,2026-01-12,CUST-0801,Electronics,Blender Miyako,3,280000,2000,838000,GoPay,Jabodetabek,Online
TX-10401,2026-01-12,CUST-0450,Electronics,"Smart TV Xiaomi 32""",2,1990000,0,3980000,Cash,Jabodetabek,Offline
TX-10402,2026-01-12,CUST-0323,Fashion,Celana Chino Slimfit,2,195000,5000,385000,Cash,Jabodetabek,Offline
TX-10403,2026-01-12,CUST-0675,Fashion,Kemeja Batik Pria,1,180000,0,180000,Cash,Jawa Barat,Offline
TX-10404,2026-01-12,CUST-0941,Fashion,Celana Chino Slimfit,3,195000,0,585000,GoPay,Jabodetabek,Online
TX-10405,2026-01-12,CUST-0862,Home Living,Sprei Microfiber King,2,145000,0,290000,GoPay,Kalimantan,Online
TX-10406,2026-01-12,CUST-0677,Home Living,Wajan Teflon Anti Lengket,3,185000,10000,545000,Transfer BCA,Kalimantan,Offline
TX-10407,2026-01-12,CUST-0430,Fashion,Hijab Voal Square,2,45000,0,90000,Transfer BCA,Jabodetabek,Online
TX-10408,2026-01-12,CUST-0626,Home Living,Bantal Kepala Serat Silikon,2,60000,0,120000,GoPay,Sumatera,Offline
TX-10409,2026-01-12,CUST-0354,Home Living,Bantal Kepala Serat Silikon,1,60000,0,60000,Cash,Jabodetabek,Offline
TX-10410,2026-01-12,CUST-0901,Groceries,Sirup Cocopandan,2,22000,10000,34000,OVO,Jawa Barat,Offline
TX-10411,2026-01-12,CUST-0045,Home Living,Rak Sepatu Minimalis,3,125000,0,375000,GoPay,Jabodetabek,Offline
TX-10412,2026-01-12,CUST-0862,Fashion,Hijab Voal Square,2,45000,10000,80000,GoPay,Sulawesi,Offline
TX-10413,2026-01-12,CUST-0554,Home Living,Wajan Teflon Anti Lengket,2,185000,0,370000,GoPay,Jawa Timur,Offline
TX-10414,2026-01-12,CUST-0619,Fashion,Kemeja Batik Pria,1,180000,0,180000,Cash,Jawa Barat,Offline
TX-10415,2026-01-12,CUST-0686,Home Living,Sprei Microfiber King,1,145000,2000,143000,Cash,Jawa Barat,Offline
TX-10416,2026-01-12,CUST-0603,Fashion,Celana Chino Slimfit,2,195000,0,390000,GoPay,Jawa Timur,Offline
TX-10417,2026-01-12,CUST-0750,Home Living,Wajan Teflon Anti Lengket,3,185000,0,555000,Credit Card,Jawa Barat,Offline
TX-10418,2026-01-13,CUST-0121,Electronics,Air Fryer Philips,2,1200000,2000,2398000,Credit Card,Sulawesi,Online
TX-10419,2026-01-13,CUST-0419,Groceries,Susu UHT Cokelat 1L,3,18500,0,55500,GoPay,Jawa Barat,Online
TX-10420,2026-01-13,CUST-0457,Fashion,Kemeja Batik Pria,3,180000,0,540000,Cash,Jabodetabek,Offline
TX-10421,2026-01-13,CUST-0297,Home Living,Bantal Kepala Serat Silikon,2,60000,5000,115000,OVO,Jabodetabek,Online
TX-10422,2026-01-13,CUST-0738,Home Living,Bantal Kepala Serat Silikon,2,60000,0,120000,GoPay,Sumatera,Online
TX-10423,2026-01-13,CUST-0780,Fashion,Celana Chino Slimfit,1,195000,0,195000,GoPay,Jabodetabek,Offline
TX-10424,2026-01-13,CUST-0239,Home Living,Rak Sepatu Minimalis,3,125000,10000,365000,GoPay,Sumatera,Offline
TX-10425,2026-01-13,CUST-0725,Groceries,Beras Premium 5kg,3,74000,0,222000,Cash,Jawa Timur,Offline
